,Unnamed: 0,Product name,rating
277,277,Sliced Real Bread,
278,278,Whole Kernel Golden Sweet Corn,Nutri-Score A - Very good nutritional quality
279,279,Stuffed Manzanilla Olives,Nutri-Score D - Poor nutritional quality
280,280,Ancient Heirloom Popcorn,Nutri-Score E - Bad nutritional quality
281,281,Swisspers Triple Size Cotton Balls,
282,282,Black Rice Crackers,Nutri-Score C - Average nutritional quality
283,283,Fresh Cut Diced New Potatoes,Nutri-Score A - Very good nutritional quality
284,284,Nature's Path Organic EnviroKidz Chocolate Chip Granola Bars,
285,285,All Natural Dill Weed,
286,286,Ice Cream Bars,Nutri-Score D - Poor nutritional quality
287,287,Organic String Cheese,Nutri-Score D - Poor nutritional quality
288,288,Cilantro Bunch,
289,289,Pro Advance HMO Non GMO Infant Formula Powder,
290,290,Organic Refined Safflower Oil,
291,291,Pearl Active Super Absorbency Tampons,
292,292,Organic Plain Greek Whole Milk Yogurt,Nutri-Score A - Very good nutritional quality
293,293,Caramel Coffee Creamer,Nutri-Score D - Poor nutritional quality
294,294,Appetizer And Dessert Plates Classic White,
295,295,Juicy Grape Conditioner,
296,296,Sensor2 Plus Men's Disposable Razor,
297,297,Curieux Ale,
298,298,Original 100% Vegetable Juice,Nutri-Score C - Average nutritional quality
299,299,Selenium 200 Mcg Yeast Free V-Caps,
300,300,Original Orange Juice,Nutri-Score not computed - Unknown nutritional quality
301,301,Fudge Brownie Grand Ice Cream,
302,302,"Just Apple, Kiwi & Spinach Stage 2",Nutri-Score not computed - Unknown nutritional quality
303,303,Mexican Style Corn,Nutri-Score A - Very good nutritional quality
304,304,Stuffed Queen Olives,Nutri-Score D - Poor nutritional quality
305,305,Zero Calorie Ginger Ale,Nutri-Score not computed - Unknown nutritional quality
306,306,Organic Bunny-Luv Carrots,Nutri-Score not computed - Unknown nutritional quality
307,307,Cranberry Nut Goodness Granola,
308,308,Chicken Broccoli Supreme,Nutri-Score C - Average nutritional quality
309,309,Blended Strawberry Yogurt,Nutri-Score C - Average nutritional quality
310,310,Organic Dry Pinto Beans,
311,311,Uncured Pastrami,Nutri-Score C - Average nutritional quality
312,312,Spicy Chipotle Beef & Bean Burrito,
313,313,Mandarin,Nutri-Score not computed - Unknown nutritional quality
314,314,"Licorice, Bite-Size, Strawberry & Green Apple",Nutri-Score not computed - Unknown nutritional quality
315,315,High Life Beer Cans,
316,316,Tomato,Nutri-Score D - Poor nutritional quality
317,317,Sf Protein New England Style,
318,318,Yam,Nutri-Score not computed - Unknown nutritional quality
319,319,Fat Free Balsamic Vinaigrette,Nutri-Score not computed - Unknown nutritional quality
320,320,Black Forest Ham with Natural Juices,Nutri-Score D - Poor nutritional quality
321,321,All-Natural Harvest Grape Fruit Strip,Nutri-Score C - Average nutritional quality
322,322,Decaf Natural Orange Pekoe Cut Black Tea Bags,
323,323,Garlic Breadsticks,Nutri-Score D - Poor nutritional quality
324,324,Soy Sauce,Nutri-Score C - Average nutritional quality
325,325,Gruyere Chik'n Cutlets,
326,326,Peanut Butter Crunchy,Nutri-Score B - Good nutritional quality
327,327,Glucosamine + Chondroitin,Nutri-Score not computed - Unknown nutritional quality
328,328,Alpine Aged Cheddar Cheese Bar,
329,329,White Balsamic Shallot Vinaigrette,Nutri-Score D - Poor nutritional quality
330,330,Black Mission California Figs,
331,331,Sweet Toffee Milano Slices,
332,332,Naturally Pure Clementine Juice,
333,333,Deep Action Cream Cleanser,
334,334,Color Preserve Shampoo,
335,335,Fragrance Free Automatic Dishwasher Tablets,
336,336,Peppercorn Cashew Brie,Nutri-Score not computed - Unknown nutritional quality
337,337,French Fried Onions,Nutri-Score E - Bad nutritional quality
338,338,PeroxiClear Lens Solution,
339,339,"Cheese, Pasteurized Process, Cheddar, Hot Stuff Buffalo Wing",
340,340,Vegan Shanghai Dumplings,Nutri-Score not computed - Unknown nutritional quality
341,341,Hand Renewal with Olay® Pomegranate Splash™ Dishwashing Liquid,
342,342,Zoe Organic EVOO,
343,343,"Acidil, Quick-Dissolving Tablets",
344,344,Pure Unfiltered Honey Squeeze Bear,
345,345,Steakhouse Ranch Dressing,
346,346,"Cortizone 10 Anti-Itch Creme,",
347,347,Triple Nutrition Conditioner For Dry Damaged Hair,
348,348,Ground Sausage Style Veggie Protein,
349,349,Roasted Garlic Loaf,Nutri-Score B - Good nutritional quality
350,350,Salt-Free Blend Chili Powder,
351,351,Iced Oatmeal Cookie Kid Z Bar,
352,352,Organic Boldly Seasoned Ranch Corn Tortilla Chips,
353,353,Classic Chicken Salad,Nutri-Score C - Average nutritional quality
354,354,Lightly Salted Peanut,Nutri-Score C - Average nutritional quality
355,355,Crisp Waters Candle Scents,
356,356,Ground Coffee Bakery Series Cinnamon Coffee Roll,
357,357,Protein Mac Mild Cheddar  Macaroni & Cheese,Nutri-Score D - Poor nutritional quality
358,358,Ten Soda,Nutri-Score not computed - Unknown nutritional quality
359,359,CopperTop 9V Batteries,
360,360,Olive Brushetta,
361,361,Spinach Bunch,Nutri-Score not computed - Unknown nutritional quality
362,362,Original Aloe Organic Aloe Vera Drink,Nutri-Score D - Poor nutritional quality
363,363,Breakfast Essentials Rich Milk Chocolate Complete Nutritional Drink,Nutri-Score E - Bad nutritional quality
364,364,Raspberryes Cream Gelato,
365,365,Fire Log,
366,366,Frappuccino Chilled Coffee Drink,Nutri-Score not computed - Unknown nutritional quality
367,367,Sweet & Salty Snack Mix,Nutri-Score C - Average nutritional quality
368,368,"8\"" Mesh Strainer",
369,369,Passata Tomato Puree,Nutri-Score A - Very good nutritional quality
370,370,Liquid Chlorophyll 100mg,
371,371,Cinnamon Crunch Sunflower Seed Bites,
372,372,Strawberry Tartlettes,Nutri-Score D - Poor nutritional quality
373,373,Original Miracle Whip Dressing Squeeze Bottle,
374,374,French Style 5 Bean Soup,Nutri-Score A - Very good nutritional quality
375,375,All Natural Prosciutto Vacuum Pack,
376,376,Essentials Concord Grape Juice Cocktail,
377,377,Roasted Sweet Peppers,Nutri-Score A - Very good nutritional quality
378,378,Cranberry Splash Caffeine Free Lemon Lime Soda,Nutri-Score not computed - Unknown nutritional quality
379,379,Rich Dark Chocolate,Nutri-Score C - Average nutritional quality
380,380,Smarty Kat Pet Toy Frisky Flyer,
381,381,Go-Gurt SpongeBob SquarePants Strawberry Riptide/Sponge Berry Variety Pack Portable Low Fat Yogurt,
382,382,Chai Spice Almond Milk,
383,383,Minions Extra Soft Toothbrush Ages 5+,
384,384,Chopped Onions,Nutri-Score A - Very good nutritional quality
385,385,Organic Spearmint Tea,Nutri-Score not computed - Unknown nutritional quality
386,386,Lucky Charms Cereal,Nutri-Score D - Poor nutritional quality
387,387,Watermelon Strawberry Wave Sports Drink,
388,388,Flamin' Hot Limon Crunchy Cheese Flavored Snacks,Nutri-Score E - Bad nutritional quality
389,389,"Hummus Chips, Roasted Red Pepper",Nutri-Score A - Very good nutritional quality
390,390,Simply Dressed All Natural Ranch Dressing,
391,391,Nutty Bars,Nutri-Score not computed - Unknown nutritional quality
392,392,Strawberry Bliss Energy Bar,
393,393,Chopped Shallots,
394,394,Yellow Enriched & Degerminated Corn Meal,Nutri-Score D - Poor nutritional quality
395,395,Chocolate Peppermint Crunch Ice Cream,Nutri-Score D - Poor nutritional quality
396,396,Organic Concord Grape Juice,Nutri-Score E - Bad nutritional quality
397,397,Little Swimmers® Disposable Swimpants  Size Medium,
398,398,Original Heat 'N Serve Sausage Links,
399,399,Chocolate Hazelnut Bars,Nutri-Score E - Bad nutritional quality
400,400,White Cheddar Macaroni & Cheese Cups,Nutri-Score not computed - Unknown nutritional quality
401,401,Dubliner Cheddar,
402,402,Glycerine Soap Cucumber,
403,403,Organic Cold Brew Coffee Plus Protein Iced Coffee,
404,404,Mango 2% Milk Fat Creamy Small Curd Cottage Cheese,
405,405,Long Island Iced Tea,Nutri-Score E - Bad nutritional quality
406,406,Vegan Veggie Salami Slices,
407,407,Wild Freesia Invisible Dry Power Antiperspirant/Deodorant,
408,408,Hawaiian Conditioner Cocoa Butter,
409,409,"Super Glue, All Purpose, Brush",
410,410,Cultured Low Fat Buttermilk,Nutri-Score B - Good nutritional quality
411,411,Almondmilk Reduced Sugar Original Non-Dairy Beverage,
412,412,"Chips, Kale + Chia, Chili Lime",
413,413,Tropical Hair Shampoo,
414,414,Nesquik Vanilla Low Fat Milk,
415,415,Max Cover Disinfect Mist Garden After Rain,
416,416,Spicy Italian Sausage Rising Crust Pizza,Nutri-Score C - Average nutritional quality
417,417,Feta Marinated With Herbs,
418,418,Chicken Broth with Noodles & Dumplings,Nutri-Score not computed - Unknown nutritional quality
419,419,Margarine,Nutri-Score C - Average nutritional quality
420,420,Cauliflower Crumbles Chopped Cauliflower,Nutri-Score A - Very good nutritional quality
421,421,Salt & Vinegar Kettle Cooked Potato Chips,Nutri-Score A - Very good nutritional quality
422,422,Lindor Stracciatella White Chocolate Truffles,
423,423,Organic Creamy Coconut,Nutri-Score not computed - Unknown nutritional quality
424,424,Supergreens Superfood Smoothie,Nutri-Score E - Bad nutritional quality
425,425,Thai Style Chili Sauce,Nutri-Score D - Poor nutritional quality
426,426,Small Macintosh Apple,
427,427,Grands Homestyle Butter Tastin Biscuit,Nutri-Score D - Poor nutritional quality
428,428,"Deli Flats, Soft 100% Whole Wheat, Pre-Sliced",
429,429,Sweet & Thick Original BBQ Sauce,Nutri-Score C - Average nutritional quality
430,430,Fruit Punch Soft Drink,Nutri-Score D - Poor nutritional quality
431,431,Fettuccini Alfredo Bake,
432,432,Caramel Coffee Mate Natural Bliss Almond Milk Creamer,
433,433,Ultra Strong Toilet Paper,
434,434,Iced Green Tea Organic Super Fruit,Nutri-Score D - Poor nutritional quality
435,435,Buttermilk Biscuit,Nutri-Score not computed - Unknown nutritional quality
436,436,Double Top *2X Total Meat Toppings As Our Original Pepperoni Pizza Pizza,
437,437,Lasagne Pasta,Nutri-Score A - Very good nutritional quality
438,438,"Advantage Acne Spot Treatment, oil-Free",
439,439,Chunky Tomato Bisque Soups,Nutri-Score B - Good nutritional quality
440,440,Sugar Substitute,Nutri-Score B - Good nutritional quality
441,441,Lemonmint Water,Nutri-Score not computed - Unknown nutritional quality
442,442,Italian Style Sub Sandwich Kit,
443,443,Rhus Toxicodendron 30 C Pellets,
444,444,Eczema & Psoriasis Cream,Nutri-Score not computed - Unknown nutritional quality
445,445,Cilantro Lime Dressing,Nutri-Score E - Bad nutritional quality
446,446,Venus Snap with Embrace Women's Razor with 1 Razor Refill in 1 Compact,
447,447,Crusty Mozzarella Garlic Bread,Nutri-Score not computed - Unknown nutritional quality
448,448,Long Grain Arborio,Nutri-Score B - Good nutritional quality
449,449,Five Star Chocolate Bar Caramel,
450,450,Spicy Red Pepper Miso Mayo,
451,451,Peppers,Nutri-Score D - Poor nutritional quality
452,452,Instant Maple Brown Sugar Hot Cereal,Nutri-Score not computed - Unknown nutritional quality
453,453,Steak Seasoning,Nutri-Score C - Average nutritional quality
454,454,Family Organic Apple Juice Boxes - 4 CT,
455,455,Country Ranch Nut & Rice Cracker Snacks,
456,456,"Tangerine, California",Nutri-Score E - Bad nutritional quality
457,457,Zap Ems Pizza Snacks,
458,458,Nuestro Tequila,
459,459,Cold Brew Coffee Nitro Can,
460,460,Whiting Fillets,Nutri-Score B - Good nutritional quality
461,461,"Tender white meat turkey, pasta, mushrooms and celery in a creamy sauce Turkey Tetrazzini",
462,462,Organic Black Heirloom Quinoa,Nutri-Score A - Very good nutritional quality
463,463,Hearty & Delicious 100% Whole Wheat Bread,Nutri-Score C - Average nutritional quality
464,464,All Natural Beef Jerky,Nutri-Score E - Bad nutritional quality
465,465,Red Curry Paste,Nutri-Score D - Poor nutritional quality
466,466,Clear Hand Soap Refill,
467,467,Potato Stix,Nutri-Score D - Poor nutritional quality
468,468,Lemon & Chive Dressing,Nutri-Score B - Good nutritional quality
469,469,Tonic Natural Cane Soda,Nutri-Score not computed - Unknown nutritional quality
470,470,Coconut Dreams Cookies,Nutri-Score E - Bad nutritional quality
471,471,Old Fashioned Potato Soup,Nutri-Score B - Good nutritional quality
472,472,Thick & Full Biotin & Collagen Conditioner,Nutri-Score E - Bad nutritional quality
473,473,Z Filets Grilled Beef Dog Treats,
474,474,Original Wraps 6 Ct,
475,475,"Pierogies, Potato & Onion",Nutri-Score C - Average nutritional quality
476,476,Whole Grain Pizza Crusts,Nutri-Score A - Very good nutritional quality
477,477,Calming Shampoo Tea Tree + Sea Buckthorn,
478,478,Strawberry Ice Bars,Nutri-Score D - Poor nutritional quality
479,479,Soft Mint Flavor Mouthwash,
480,480,Rooibos Madagascar Vanilla Red Herbal Tea,Nutri-Score not computed - Unknown nutritional quality
481,481,Non Alcoholic Baileys Mudslide Coffee Creamer,
482,482,Old Fashioned Mac & Cheese,Nutri-Score not computed - Unknown nutritional quality
483,483,Meatloaf in Gravy,Nutri-Score B - Good nutritional quality
484,484,Pecan Nut & Rice Cracker Snacks,Nutri-Score B - Good nutritional quality
485,485,Chocolate Malt,Nutri-Score B - Good nutritional quality
486,486,Unsweetened Coconut Water,Nutri-Score D - Poor nutritional quality
487,487,"Xanthan Gum, Gluten Free",Nutri-Score A - Very good nutritional quality
488,488,1664,Nutri-Score not computed - Unknown nutritional quality
489,489,Diet Cran-Lemonade Juice,Nutri-Score not computed - Unknown nutritional quality
490,490,Sparkling White Mint Zing Toothpaste,
491,491,Warrior Blend Raw Vegan Protein,
492,492,Organic 12 Grain Bread,Nutri-Score A - Very good nutritional quality
493,493,Compostable Plates,
494,494,Large Yellow Flesh Nectarine,
495,495,Lit'l Smokies Smoked Sausage,Nutri-Score E - Bad nutritional quality
496,496,Mexican Beef Bouillon,
497,497,Pumpkin Ice Cream,Nutri-Score D - Poor nutritional quality
498,498,Ultra Comfort Care Toilet Paper,
499,499,Chopped Blends With Lamb Brown Rice Carrots Tomatoes & Spinach Dog Food,
500,500,Peanut Butter Dark Chocolate + Protein Bar,Nutri-Score D - Poor nutritional quality
501,501,Greek 100 Calories Strawberry Banana Fat Free Yogurt,
502,502,Creamery Herbs De Provence,
503,503,"Cabernet Sauvignon, California, 2006",
504,504,Super Premium Natural Brown Paper Basket Coffee Filters (8-12 Cups),
505,505,Peanut Butter Dark Chocolate Dreams,Nutri-Score not computed - Unknown nutritional quality
506,506,Wasabi Powder,Nutri-Score C - Average nutritional quality
507,507,Aged Garlic Extract Immune Formula 103,
508,508,Fabric Softener Dryer Sheet Outdoor Fresh 105CT Fabric Enhancers,
509,509,Wild Caught Anchovy Paste,
510,510,Mozzarella Part Skim Cheese,Nutri-Score D - Poor nutritional quality
511,511,Homestyle Harvest Tomato with Basil Soup,
512,512,Orange Multihealth Fiber Packets,
513,513,Purina Friskies Tasty Treasures,
514,514,Pomegranate Blueberry Vegan Total Omega,
515,515,Chocolate Malt Cup,Nutri-Score C - Average nutritional quality
516,516,Green Tea Peach,Nutri-Score E - Bad nutritional quality
517,517,Fancy Greens,Nutri-Score A - Very good nutritional quality
518,518,Curly Mustard Greens Bunch,
519,519,Glade Rainshower Toilet Cleaning Gel,
520,520,Lindor Peanut Butter Truffle,
521,521,Original Miracle Whip Dressing,
522,522,Complete Powder,Nutri-Score not computed - Unknown nutritional quality
523,523,Country Roast Mild Ground Coffee,
524,524,Non-Dairy Organic Chocolate Hazelnut Fudge Frozen Dessert,
525,525,Organic Banana Blueberry Baby Food Puree,Nutri-Score not computed - Unknown nutritional quality
526,526,Peach Rings Candy,Nutri-Score D - Poor nutritional quality
527,527,NOTICEables Dual Scented Oil Refill + Free Warmer - Linen & Sky,
528,528,Mexican Organic Oregano,
529,529,Cinnamon Mint Tin,
530,530,Spicy Fat Free Refried Beans,Nutri-Score A - Very good nutritional quality
531,531,Unsweet Tea,Nutri-Score B - Good nutritional quality
532,532,"Meaty Ground Dinner with Chunky Beef, Bacon and Cheese",
533,533,Salted Sweet Cream Butter Quarters,
534,534,Diet Caffeine Free No Calorie Orange Soda,
535,535,Reserve Pinot Noir,Nutri-Score not computed - Unknown nutritional quality
536,536,Horsetail Grass 440 mg Capsules,
537,537,Chocolate Go Bites,Nutri-Score D - Poor nutritional quality
538,538,AdvantEdge Carb Control Creamy Vanilla Shake,
539,539,Kiss My Oats Granola,
540,540,Black Truffle Salt,Nutri-Score C - Average nutritional quality
541,541,Base Cookie Dough Protein Bar,Nutri-Score E - Bad nutritional quality
542,542,Lil Snapper Kid Size Granny Smith Apples,
543,543,Fabric Refresher & Odor Eliminator Tide Original,Nutri-Score A - Very good nutritional quality
544,544,Habanero Almond Spread,
545,545,Hot Salsa Brava Sauce,Nutri-Score C - Average nutritional quality
546,546,"Plus Downy Clean Breeze Scent Liquid Laundry Detergent, 46 oz, 24 loads Laundry",
547,547,"Heavy Duty 12\"" Aluminium Foil",
548,548,All Good Goop Healing Balm,
549,549,Pinto Beans with Jalapenos,Nutri-Score A - Very good nutritional quality
550,550,Dark Mocha Almond Chewy Granola Bars,Nutri-Score not computed - Unknown nutritional quality
551,551,Blasts! Reese's Peanut Butter Cups Frozen Dairy Dessert,
552,552,Chocolate Snack Grahams,Nutri-Score D - Poor nutritional quality
553,553,Organic Honey & Corn Snack Crackers,Nutri-Score not computed - Unknown nutritional quality
554,554,Sugar-Free Spearmint Gum,Nutri-Score not computed - Unknown nutritional quality
555,555,Aromatherapy Lavender 100% Pure Essential Oil,
556,556,ProClean Power Liquid Original Scent Detergent,
557,557,Chana Masala,Nutri-Score B - Good nutritional quality
558,558,"Kettle Cooked Potato Chips, Sea Salt",Nutri-Score D - Poor nutritional quality
559,559,Moisturizing Cream,Nutri-Score not computed - Unknown nutritional quality
560,560,Prime Filets Meaty Favorites Variety Pack Cat Food,
561,561,Mashed Potatoes,Nutri-Score A - Very good nutritional quality
562,562,Peppered Beef Jerky,Nutri-Score D - Poor nutritional quality
563,563,Freshstack Garlic Butter,
564,564,All Good Coconut Oil Skin Food Coconut,
565,565,Organic Gluten Free Teriyaki Sauce,
566,566,No Bake Oreo Dessert,Nutri-Score not computed - Unknown nutritional quality
